" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:25:06.73."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    9.241	     -19.531	      -5.841	
    9.261	     -12.207	      -5.603	
    9.281	     -20.752	      -5.676	
    9.300	     -29.297	      -6.042	
    9.320	     -10.986	      -5.621	
    9.340	     -23.193	      -5.768	
    9.360	     -36.621	      -6.226	
    9.381	     -18.311	      -5.841	
    9.400	      -6.104	      -4.926	
    9.421	     -15.869	      -5.347	
    9.440	     -17.090	      -5.475	
    9.461	     -54.932	      -6.628	
    9.481	     -67.139	      -7.159	
    9.501	     -92.773	      -7.690	
    9.520	     -54.932	      -7.452	
    9.540	     -37.842	      -7.104	
    9.560	     -89.111	      -7.672	
    9.580	     -25.635	      -6.848	
    9.600	     -15.869	      -6.042	
    9.620	     -29.297	      -6.262	
    9.641	     -18.311	      -5.988	
    9.661	     -23.193	      -6.097	
    9.681	      -8.545	      -5.457	
    9.701	     -19.531	      -5.566	
    9.721	      -8.545	      -5.347	
    9.740	      -3.662	      -4.669	
    9.760	     -13.428	      -4.834	
    9.780	     -17.090	      -5.237	
    9.800	     -32.959	      -5.988	
    9.821	     -25.635	      -5.951	
    9.840	     -51.270	      -6.665	
    9.861	     -35.400	      -6.628	
    9.881	     -14.648	      -5.988	
    9.901	     -24.414	      -6.024	
    9.921	     -23.193	      -6.024	
    9.941	     -65.918	      -7.050	
    9.960	     -56.152	      -7.196	
    9.980	     -19.531	      -6.372	
   10.000	     -25.635	      -6.207	
   10.020	     -10.986	      -5.585	
   10.040	     -13.428	      -5.402	
   10.060	     -23.193	      -5.804	
   10.081	     -10.986	      -5.200	
   10.101	     -24.414	      -5.676	
   10.121	     -14.648	      -5.658	
   10.141	     -42.725	      -6.409	
   10.161	     -30.518	      -6.409	
   10.180	     -12.207	      -5.658	
   10.200	     -30.518	      -5.951	
   10.220	     -19.531	      -5.914	
   10.240	     -20.752	      -5.878	
   10.261	     -31.738	      -6.171	
   10.280	     -35.400	      -6.281	
   10.301	     -45.166	      -6.592	
   10.321	     -29.297	      -6.372	
   10.341	     -35.400	      -6.427	
   10.360	     -42.725	      -6.610	
   10.381	     -43.945	      -6.683	
   10.400	     -20.752	      -6.134	
   10.420	     -14.648	      -5.804	
   10.440	     -12.207	      -5.603	
   10.460	     -10.986	      -5.457	
   10.480	     -23.193	      -5.768	
   10.500	     -23.193	      -5.878	
   10.521	     -46.387	      -6.519	
   10.541	     -18.311	      -6.061	
   10.561	     -35.400	      -6.262	
   10.581	     -20.752	      -6.116	
   10.601	     -26.855	      -6.152	
   10.620	     -18.311	      -5.896	
   10.640	     -13.428	      -5.658	
   10.660	      -9.766	      -5.310	
   10.680	     -41.504	      -6.281	
   10.701	     -28.076	      -6.226	
   10.720	     -18.311	      -5.896	
   10.741	     -21.973	      -5.896	
   10.761	     -14.648	      -5.676	
   10.781	      -8.545	      -5.310	
   10.801	      -7.324	      -5.017	
   10.821	     -18.311	      -5.365	
   10.840	     -13.428	      -5.310	
   10.860	     -19.531	      -5.511	
   10.880	     -39.063	      -6.189	
   10.900	     -24.414	      -6.097	
   10.921	     -30.518	      -6.152	
   10.940	     -63.477	      -6.940	
   10.961	     -64.697	      -7.233	
