" CRUSH DATA"
"Data file SS05.txt"
"Time is 13:55:18.90."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    9.121	     -50.049	      -5.566	
    9.131	     -79.346	      -5.658	
    9.141	     -78.125	      -5.658	
    9.151	    -111.084	      -5.768	
    9.160	    -128.174	      -5.896	
    9.170	    -140.381	      -5.914	
    9.180	    -185.547	      -6.079	
    9.190	    -195.313	      -6.152	
    9.200	    -146.484	      -6.061	
    9.210	    -141.602	      -6.024	
    9.220	    -137.939	      -6.024	
    9.230	    -136.719	      -6.024	
    9.240	    -125.732	      -5.988	
    9.250	    -139.160	      -6.024	
    9.260	    -150.146	      -6.042	
    9.270	    -114.746	      -5.969	
    9.280	    -163.574	      -6.061	
    9.291	    -142.822	      -6.042	
    9.301	    -142.822	      -6.024	
    9.311	    -246.582	      -6.262	
    9.321	    -222.168	      -6.317	
    9.331	    -135.498	      -6.116	
    9.341	    -164.795	      -6.116	
    9.351	    -167.236	      -6.152	
    9.361	     -70.801	      -5.878	
    9.371	    -141.602	      -5.951	
    9.381	    -200.195	      -6.171	
    9.391	    -231.934	      -6.281	
    9.400	    -205.078	      -6.262	
    9.410	     -81.787	      -5.914	
    9.420	    -119.629	      -5.914	
    9.430	    -179.443	      -6.097	
    9.440	    -212.402	      -6.207	
    9.450	    -161.133	      -6.171	
    9.460	     -93.994	      -5.951	
    9.470	     -68.359	      -5.804	
    9.480	     -58.594	      -5.676	
    9.491	     -92.773	      -5.786	
    9.500	     -65.918	      -5.713	
    9.511	     -78.125	      -5.695	
    9.521	     -89.111	      -5.750	
    9.531	     -95.215	      -5.768	
    9.541	     -79.346	      -5.731	
    9.551	     -41.504	      -5.530	
    9.561	     -45.166	      -5.420	
    9.571	     -43.945	      -5.420	
    9.581	     -46.387	      -5.402	
    9.591	     -63.477	      -5.475	
    9.600	     -69.580	      -5.530	
    9.610	    -102.539	      -5.658	
    9.620	    -113.525	      -5.750	
    9.630	    -164.795	      -5.933	
    9.640	    -173.340	      -6.042	
    9.650	    -180.664	      -6.079	
    9.660	    -130.615	      -5.988	
    9.670	     -75.684	      -5.786	
    9.680	     -70.801	      -5.676	
    9.690	     -54.932	      -5.621	
    9.700	     -83.008	      -5.658	
    9.710	     -76.904	      -5.676	
    9.720	     -43.945	      -5.493	
    9.731	     -43.945	      -5.420	
    9.741	     -31.738	      -5.310	
    9.751	     -50.049	      -5.347	
    9.761	     -90.332	      -5.566	
    9.771	     -76.904	      -5.585	
    9.781	    -115.967	      -5.676	
    9.791	     -85.449	      -5.676	
    9.801	     -58.594	      -5.530	
    9.811	     -83.008	      -5.585	
    9.821	     -98.877	      -5.676	
    9.831	    -148.926	      -5.841	
    9.840	    -144.043	      -5.914	
    9.850	    -195.313	      -6.042	
    9.860	    -178.223	      -6.097	
    9.870	    -180.664	      -6.097	
    9.880	    -209.961	      -6.171	
    9.890	    -141.602	      -6.042	
    9.900	    -141.602	      -6.006	
    9.910	    -112.305	      -5.951	
    9.920	     -87.891	      -5.823	
    9.931	     -96.436	      -5.804	
    9.940	     -83.008	      -5.768	
    9.951	     -70.801	      -5.676	
    9.961	    -129.395	      -5.841	
    9.971	    -102.539	      -5.841	
    9.981	     -69.580	      -5.695	
    9.991	     -70.801	      -5.676	
   10.001	     -97.656	      -5.713	
   10.011	    -167.236	      -5.951	
   10.021	    -220.947	      -6.152	
   10.031	    -142.822	      -6.061	
   10.040	    -168.457	      -6.042	
   10.050	    -150.146	      -6.042	
   10.060	    -150.146	      -6.024	
   10.070	    -192.871	      -6.116	
   10.080	    -158.691	      -6.079	
   10.090	    -140.381	      -6.042	
   10.100	    -112.305	      -5.951	
   10.110	     -95.215	      -5.878	
   10.120	     -91.553	      -5.841	
   10.130	    -102.539	      -5.859	
   10.140	    -150.146	      -5.988	
   10.150	    -205.078	      -6.134	
   10.160	    -214.844	      -6.207	
   10.171	    -168.457	      -6.134	
   10.181	    -124.512	      -6.006	
   10.191	    -177.002	      -6.079	
   10.201	    -137.939	      -6.061	
   10.211	     -85.449	      -5.859	
   10.221	    -102.539	      -5.841	
   10.231	    -145.264	      -5.988	
   10.241	    -196.533	      -6.116	
   10.251	    -195.313	      -6.171	
   10.261	    -159.912	      -6.097	
   10.271	    -118.408	      -5.988	
   10.280	    -106.201	      -5.933	
   10.290	    -103.760	      -5.914	
   10.300	     -81.787	      -5.841	
   10.310	     -65.918	      -5.731	
   10.320	    -123.291	      -5.878	
   10.330	    -125.732	      -5.933	
   10.340	    -167.236	      -6.024	
   10.350	    -101.318	      -5.914	
   10.360	     -73.242	      -5.731	
   10.371	     -50.049	      -5.603	
   10.380	     -37.842	      -5.457	
   10.391	    -101.318	      -5.695	
   10.401	    -108.643	      -5.804	
   10.411	    -144.043	      -5.878	
   10.421	    -115.967	      -5.859	
   10.431	    -109.863	      -5.823	
   10.441	    -141.602	      -5.896	
   10.451	    -146.484	      -5.951	
   10.461	     -84.229	      -5.804	
   10.471	     -75.684	      -5.695	
   10.480	     -65.918	      -5.640	
   10.490	     -68.359	      -5.621	
   10.500	     -87.891	      -5.695	
   10.510	    -114.746	      -5.786	
   10.520	    -119.629	      -5.823	
   10.530	    -130.615	      -5.859	
   10.540	    -181.885	      -6.024	
   10.550	    -198.975	      -6.134	
   10.560	    -219.727	      -6.189	
   10.570	    -205.078	      -6.189	
   10.580	    -201.416	      -6.207	
   10.590	    -122.070	      -6.042	
   10.600	    -131.836	      -5.969	
   10.611	    -180.664	      -6.079	
   10.621	    -147.705	      -6.061	
   10.631	    -129.395	      -5.988	
   10.641	    -128.174	      -5.988	
   10.651	    -136.719	      -6.006	
   10.661	    -151.367	      -6.024	
   10.671	    -119.629	      -5.969	
   10.681	    -147.705	      -6.006	
   10.691	    -198.975	      -6.134	
   10.701	    -158.691	      -6.097	
   10.710	    -145.264	      -6.061	
   10.720	    -173.340	      -6.116	
   10.730	    -173.340	      -6.116	
   10.740	    -211.182	      -6.171	
   10.750	    -235.596	      -6.262	
   10.760	    -240.479	      -6.299	
   10.770	    -205.078	      -6.262	
   10.780	    -150.146	      -6.134	
   10.790	    -153.809	      -6.134	
   10.800	    -181.885	      -6.171	
   10.810	    -235.596	      -6.281	
   10.820	    -302.734	      -6.445	
   10.831	    -297.852	      -6.537	
   10.841	    -163.574	      -6.281	
   10.851	    -157.471	      -6.171	
   10.861	    -155.029	      -6.171	
   10.871	    -141.602	      -6.134	
   10.881	    -103.760	      -6.006	
   10.891	    -157.471	      -6.097	
   10.901	    -222.168	      -6.262	
   10.911	    -251.465	      -6.372	
   10.921	    -239.258	      -6.372	
   10.931	    -142.822	      -6.207	
   10.940	    -144.043	      -6.134	
   10.950	    -125.732	      -6.116	
   10.960	     -83.008	      -5.914	
   10.970	    -129.395	      -5.988	
   10.980	    -162.354	      -6.097	
   10.990	    -163.574	      -6.134	
   11.000	    -169.678	      -6.134	
   11.010	    -200.195	      -6.207	
   11.020	    -119.629	      -6.079	
   11.031	    -112.305	      -5.969	
   11.040	     -70.801	      -5.859	
   11.051	    -142.822	      -5.988	
   11.061	    -117.188	      -5.988	
   11.071	     -84.229	      -5.859	
   11.081	    -104.980	      -5.878	
   11.091	     -84.229	      -5.841	
   11.101	    -119.629	      -5.933	
   11.111	    -168.457	      -6.061	
   11.121	    -166.016	      -6.097	
   11.131	    -219.727	      -6.207	
   11.140	    -289.307	      -6.409	
   11.150	    -300.293	      -6.519	
   11.160	    -224.609	      -6.427	
   11.170	    -157.471	      -6.244	
   11.180	     -98.877	      -6.024	
   11.190	    -133.057	      -6.042	
   11.200	    -115.967	      -6.024	
   11.210	     -61.035	      -5.804	
   11.220	     -76.904	      -5.731	
   11.230	    -140.381	      -5.969	
   11.240	    -197.754	      -6.171	
   11.250	    -153.809	      -6.134	
   11.260	    -135.498	      -6.042	
   11.271	     -73.242	      -5.841	
   11.281	    -101.318	      -5.841	
   11.291	    -133.057	      -5.969	
   11.301	    -144.043	      -6.006	
   11.311	    -158.691	      -6.061	
   11.321	    -166.016	      -6.097	
   11.331	    -167.236	      -6.097	
   11.341	    -106.201	      -5.969	
   11.351	     -79.346	      -5.841	
   11.361	    -118.408	      -5.933	
   11.371	    -129.395	      -5.988	
   11.380	     -63.477	      -5.804	
   11.390	     -80.566	      -5.731	
   11.400	    -120.850	      -5.878	
   11.410	    -144.043	      -5.969	
   11.420	    -106.201	      -5.914	
   11.430	     -70.801	      -5.768	
   11.440	     -86.670	      -5.768	
