" CRUSH DATA"
"Data file SS05.txt"
"Time is 14:55:07.74."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    7.240	     -70.801	      -6.079	
    7.250	     -64.697	      -6.024	
    7.260	     -63.477	      -6.006	
    7.270	     -57.373	      -5.969	
    7.280	     -64.697	      -5.988	
    7.290	     -70.801	      -6.042	
    7.300	     -52.490	      -5.951	
    7.311	     -83.008	      -6.097	
    7.320	     -75.684	      -6.134	
    7.331	     -79.346	      -6.116	
    7.340	    -130.615	      -6.390	
    7.351	    -117.188	      -6.482	
    7.361	     -68.359	      -6.207	
    7.371	     -85.449	      -6.244	
    7.381	     -84.229	      -6.244	
    7.391	     -35.400	      -5.878	
    7.401	     -62.256	      -5.969	
    7.410	     -98.877	      -6.244	
    7.420	    -117.188	      -6.372	
    7.430	     -93.994	      -6.354	
    7.440	     -36.621	      -5.896	
    7.450	     -56.152	      -5.878	
    7.460	     -91.553	      -6.134	
    7.470	    -103.760	      -6.299	
    7.480	     -78.125	      -6.207	
    7.490	     -47.607	      -5.951	
    7.500	     -34.180	      -5.750	
    7.510	     -32.959	      -5.621	
    7.520	     -43.945	      -5.731	
    7.530	     -31.738	      -5.640	
    7.540	     -39.063	      -5.603	
    7.551	     -43.945	      -5.658	
    7.560	     -46.387	      -5.676	
    7.571	     -39.063	      -5.658	
    7.581	     -21.973	      -5.383	
    7.591	     -21.973	      -5.273	
    7.601	     -23.193	      -5.237	
    7.611	     -21.973	      -5.182	
    7.621	     -30.518	      -5.310	
    7.631	     -37.842	      -5.365	
    7.641	     -52.490	      -5.566	
    7.651	     -57.373	      -5.713	
    7.660	     -80.566	      -5.896	
    7.670	     -84.229	      -6.024	
    7.680	     -87.891	      -6.097	
    7.690	     -64.697	      -5.969	
    7.700	     -40.283	      -5.695	
    7.710	     -35.400	      -5.621	
    7.720	     -31.738	      -5.493	
    7.730	     -42.725	      -5.566	
    7.740	     -40.283	      -5.566	
    7.751	     -25.635	      -5.347	
    7.760	     -24.414	      -5.237	
    7.771	     -18.311	      -5.090	
    7.780	     -26.855	      -5.127	
    7.791	     -46.387	      -5.438	
    7.801	     -40.283	      -5.457	
    7.811	     -56.152	      -5.621	
    7.821	     -46.387	      -5.585	
    7.831	     -29.297	      -5.420	
    7.841	     -41.504	      -5.493	
    7.850	     -52.490	      -5.566	
    7.860	     -75.684	      -5.804	
    7.870	     -72.021	      -5.896	
    7.880	     -96.436	      -6.061	
    7.890	     -91.553	      -6.152	
    7.900	     -89.111	      -6.152	
    7.910	    -104.980	      -6.244	
    7.920	     -72.021	      -6.097	
    7.930	     -70.801	      -6.024	
    7.940	     -58.594	      -5.951	
