" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:00:52.36."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
   14.300	    -137.939	      -7.050	
   14.320	     -84.229	      -6.866	
   14.340	    -103.760	      -6.848	
   14.361	     -35.400	      -6.171	
   14.380	     -51.270	      -6.116	
   14.401	     -70.801	      -6.262	
   14.421	    -162.354	      -6.903	
   14.441	     -51.270	      -6.409	
   14.461	     -25.635	      -5.841	
   14.481	     -70.801	      -6.116	
   14.500	     -70.801	      -6.207	
   14.520	     -83.008	      -6.281	
   14.540	     -18.311	      -5.676	
   14.560	     -32.959	      -5.640	
   14.580	     -13.428	      -5.402	
   14.600	     -59.814	      -5.786	
   14.621	     -36.621	      -5.695	
   14.641	    -100.098	      -6.171	
   14.661	    -238.037	      -7.214	
   14.681	    -218.506	      -7.416	
   14.701	    -114.746	      -7.086	
   14.720	     -67.139	      -6.647	
   14.740	     -35.400	      -6.116	
   14.760	     -20.752	      -5.713	
   14.780	      -8.545	      -5.237	
   14.801	       0.000	      -3.955	
   14.820	      -3.662	      -4.028	
   14.841	     -32.959	      -4.944	
   14.861	     -57.373	      -5.457	
   14.881	     -78.125	      -5.768	
   14.901	    -158.691	      -6.592	
   14.921	     -67.139	      -6.281	
   14.940	    -137.939	      -6.573	
   14.960	    -162.354	      -6.848	
   14.980	    -318.604	      -7.635	
   15.000	    -195.313	      -7.562	
   15.020	    -142.822	      -7.343	
   15.040	     -61.035	      -6.683	
   15.061	     -23.193	      -5.878	
   15.081	     -41.504	      -5.859	
   15.101	    -158.691	      -6.812	
   15.121	    -220.947	      -7.324	
   15.141	    -128.174	      -7.123	
   15.160	     -40.283	      -6.317	
   15.180	     -36.621	      -5.988	
   15.200	     -19.531	      -5.640	
   15.220	     -48.828	      -5.823	
   15.241	      -7.324	      -5.090	
   15.260	     -50.049	      -5.548	
   15.281	     -20.752	      -5.383	
   15.301	     -10.986	      -5.145	
   15.321	      -2.441	      -4.761	
   15.341	     -14.648	      -4.797	
   15.361	     -45.166	      -5.328	
   15.380	    -106.201	      -6.116	
   15.400	     -62.256	      -6.042	
   15.420	     -31.738	      -5.658	
   15.440	     -41.504	      -5.621	
   15.461	    -134.277	      -6.427	
   15.480	    -147.705	      -6.720	
   15.501	     -56.152	      -6.189	
   15.521	    -211.182	      -7.050	
   15.541	    -109.863	      -6.866	
   15.561	    -102.539	      -6.757	
   15.581	     -32.959	      -6.061	
   15.600	     -48.828	      -5.988	
   15.620	     -29.297	      -5.804	
   15.640	     -40.283	      -5.823	
   15.660	     -46.387	      -5.859	
   15.680	     -21.973	      -5.603	
   15.700	     -40.283	      -5.676	
   15.721	     -81.787	      -6.079	
   15.741	     -21.973	      -5.658	
   15.761	     -53.711	      -5.786	
   15.781	    -101.318	      -6.226	
   15.801	     -34.180	      -5.859	
   15.820	      -2.441	      -4.962	
   15.840	     -37.842	      -5.328	
   15.860	     -36.621	      -5.457	
   15.880	    -162.354	      -6.610	
   15.901	    -217.285	      -7.196	
   15.920	    -307.617	      -7.672	
   15.941	    -157.471	      -7.397	
   15.961	    -106.201	      -7.086	
   15.981	    -288.086	      -7.635	
   16.001	     -63.477	      -6.848	
   16.020	     -28.076	      -6.042	
   16.040	     -73.242	      -6.244	
   16.060	     -32.959	      -6.006	
   16.079	     -58.594	      -6.097	
   16.100	     -10.986	      -5.457	
   16.120	     -36.621	      -5.566	
   16.140	     -13.428	      -5.347	
   16.161	      -2.441	      -4.578	
   16.181	     -15.869	      -4.797	
   16.201	     -35.400	      -5.200	
   16.221	     -90.332	      -5.933	
   16.241	     -62.256	      -5.969	
   16.260	    -161.133	      -6.665	
   16.280	    -106.201	      -6.665	
   16.300	     -39.063	      -5.988	
   16.320	     -62.256	      -6.024	
   16.341	     -57.373	      -6.024	
   16.360	    -203.857	      -6.995	
   16.381	    -179.443	      -7.159	
   16.401	     -46.387	      -6.354	
   16.421	     -56.152	      -6.189	
   16.440	     -14.648	      -5.566	
   16.461	     -20.752	      -5.383	
   16.480	     -54.932	      -5.768	
   16.500	      -8.545	      -5.255	
   16.520	     -59.814	      -5.695	
   16.540	     -39.063	      -5.676	
   16.560	    -128.174	      -6.390	
   16.579	     -87.891	      -6.390	
   16.601	     -17.090	      -5.566	
   16.621	     -65.918	      -5.878	
   16.641	     -47.607	      -5.878	
   16.661	     -51.270	      -5.878	
   16.681	     -92.773	      -6.152	
   16.700	     -97.656	      -6.281	
   16.720	    -135.498	      -6.555	
   16.740	     -76.904	      -6.354	
   16.760	     -98.877	      -6.409	
   16.781	    -129.395	      -6.610	
   16.800	    -135.498	      -6.702	
   16.821	     -37.842	      -6.061	
   16.841	     -25.635	      -5.731	
   16.861	     -20.752	      -5.566	
   16.881	     -19.531	      -5.438	
   16.901	     -54.932	      -5.768	
   16.920	     -58.594	      -5.859	
   16.940	    -133.057	      -6.482	
   16.960	     -42.725	      -6.042	
   16.980	     -91.553	      -6.244	
   17.000	     -53.711	      -6.116	
   17.020	     -70.801	      -6.134	
   17.041	     -32.959	      -5.878	
   17.061	     -23.193	      -5.621	
   17.081	     -10.986	      -5.292	
   17.101	    -117.188	      -6.281	
   17.121	     -69.580	      -6.244	
   17.140	     -37.842	      -5.878	
   17.160	     -48.828	      -5.914	
   17.180	     -26.855	      -5.676	
   17.200	     -12.207	      -5.292	
   17.221	      -6.104	      -4.999	
   17.240	     -34.180	      -5.328	
   17.261	     -23.193	      -5.273	
